timestamp,host,pid,message,src_ip,user,label
Sep 18 04:59:50,kali,2689,Failed password for root from 10.0.0.52 port 58378 ssh2,10.0.0.52,root,attacker
Sep 18 05:00:05,kali,2271,PAM: Authentication failure for carol from 192.168.100.103,192.168.100.103,carol,benign
Sep 18 05:00:39,kali,2228,Connection closed by 10.0.0.51 port 39070 [preauth],,,benign
Sep 18 05:01:31,kali,2905,PAM: Authentication failure for bob from 192.168.100.103,192.168.100.103,bob,benign
Sep 18 05:01:36,kali,2260,Connection closed by 10.0.0.5 port 57900 [preauth],,,benign
Sep 18 05:01:41,kali,2525,Failed password for alice from 10.0.0.50 port 56434 ssh2,10.0.0.50,alice,attacker
Sep 18 05:01:47,kali,2964,Accepted password for root from 10.0.0.3 port 35915 ssh2,10.0.0.3,root,benign
Sep 18 05:01:48,kali,2992,Accepted password for testuser from 10.0.0.2 port 37912 ssh2,10.0.0.2,testuser,benign
Sep 18 05:01:59,kali,2565,Failed password for root from 10.0.0.51 port 58507 ssh2,10.0.0.51,root,attacker
Sep 18 05:02:00,kali,2773,Failed password for dave from 192.168.100.100 port 56640 ssh2,192.168.100.100,dave,benign
Sep 18 05:02:05,kali,2223,PAM: Authentication failure for dave from 10.0.0.8,10.0.0.8,dave,benign
Sep 18 05:02:32,kali,2370,Failed password for invalid user dave from 192.168.100.100 port 23087 ssh2,192.168.100.100,dave,benign
Sep 18 05:02:33,kali,2361,Accepted password for root from 10.0.0.8 port 33127 ssh2,10.0.0.8,root,benign
Sep 18 05:02:37,kali,2695,PAM: Authentication failure for alice from 10.0.0.52,10.0.0.52,alice,attacker
Sep 18 05:02:55,kali,2409,PAM: Authentication failure for svc_backup from 10.0.0.50,10.0.0.50,svc_backup,attacker
Sep 18 05:02:57,kali,2070,Connection closed by 10.0.0.6 port 40361 [preauth],,,benign
Sep 18 05:03:19,kali,2449,Failed password for testuser from 10.0.0.50 port 57755 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:03:29,kali,2527,Accepted password for dave from 10.0.0.7 port 51984 ssh2,10.0.0.7,dave,benign
Sep 18 05:04:21,kali,2470,Failed password for carol from 10.0.0.5 port 25283 ssh2,10.0.0.5,carol,benign
Sep 18 05:05:13,kali,2583,Connection closed by 10.0.0.9 port 29386 [preauth],,,benign
Sep 18 05:05:39,kali,2615,Failed password for bob from 192.168.100.104 port 53476 ssh2,192.168.100.104,bob,benign
Sep 18 05:06:04,kali,2036,Failed password for testuser from 10.0.0.50 port 56853 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:06:10,kali,2991,Failed password for bob from 10.0.0.8 port 41644 ssh2,10.0.0.8,bob,benign
Sep 18 05:06:31,kali,2171,Failed password for testuser from 10.0.0.52 port 25247 ssh2,10.0.0.52,testuser,attacker
Sep 18 05:06:39,kali,2907,Failed password for dave from 10.0.0.52 port 29671 ssh2,10.0.0.52,dave,attacker
Sep 18 05:06:46,kali,2417,Failed password for bob from 10.0.0.2 port 45524 ssh2,10.0.0.2,bob,benign
Sep 18 05:06:55,kali,2433,Accepted password for testuser from 10.0.0.3 port 55164 ssh2,10.0.0.3,testuser,benign
Sep 18 05:06:55,kali,2467,Failed password for svc_backup from 192.168.100.102 port 21426 ssh2,192.168.100.102,svc_backup,benign
Sep 18 05:06:56,kali,2854,Failed password for root from 10.0.0.9 port 32491 ssh2,10.0.0.9,root,benign
Sep 18 05:07:10,kali,2418,Failed password for root from 192.168.100.104 port 34768 ssh2,192.168.100.104,root,benign
Sep 18 05:07:14,kali,2632,Failed password for root from 192.168.100.102 port 39798 ssh2,192.168.100.102,root,benign
Sep 18 05:08:02,kali,2225,Failed password for admin from 10.0.0.50 port 42298 ssh2,10.0.0.50,admin,attacker
Sep 18 05:08:06,kali,2846,Failed password for root from 10.0.0.51 port 54827 ssh2,10.0.0.51,root,attacker
Sep 18 05:08:11,kali,2842,Failed password for testuser from 10.0.0.7 port 50129 ssh2,10.0.0.7,testuser,benign
Sep 18 05:08:35,kali,2258,Connection closed by 10.0.0.9 port 21270 [preauth],,,benign
Sep 18 05:08:59,kali,2713,PAM: Authentication failure for bob from 192.168.100.104,192.168.100.104,bob,benign
Sep 18 05:09:24,kali,2080,Failed password for root from 10.0.0.4 port 26723 ssh2,10.0.0.4,root,benign
Sep 18 05:09:50,kali,2170,Accepted password for dave from 10.0.0.7 port 22775 ssh2,10.0.0.7,dave,benign
Sep 18 05:09:53,kali,2702,Failed password for alice from 10.0.0.9 port 41109 ssh2,10.0.0.9,alice,benign
Sep 18 05:09:59,kali,2176,Failed password for carol from 10.0.0.6 port 29740 ssh2,10.0.0.6,carol,benign
Sep 18 05:10:14,kali,2089,Failed password for dave from 192.168.100.101 port 21686 ssh2,192.168.100.101,dave,benign
Sep 18 05:10:16,kali,2527,Failed password for bob from 10.0.0.3 port 51290 ssh2,10.0.0.3,bob,benign
Sep 18 05:10:29,kali,2285,Failed password for invalid user testuser from 10.0.0.52 port 50561 ssh2,10.0.0.52,testuser,attacker
Sep 18 05:10:42,kali,2587,Failed password for alice from 10.0.0.6 port 41284 ssh2,10.0.0.6,alice,benign
Sep 18 05:11:01,kali,2108,Failed password for admin from 10.0.0.52 port 45633 ssh2,10.0.0.52,admin,attacker
Sep 18 05:11:05,kali,2149,Failed password for svc_backup from 192.168.100.102 port 31473 ssh2,192.168.100.102,svc_backup,benign
Sep 18 05:12:02,kali,2160,Failed password for testuser from 10.0.0.50 port 39490 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:12:30,kali,2650,Connection closed by 10.0.0.3 port 50802 [preauth],,,benign
Sep 18 05:12:56,kali,2747,PAM: Authentication failure for alice from 10.0.0.9,10.0.0.9,alice,benign
Sep 18 05:13:06,kali,2921,Failed password for invalid user testuser from 10.0.0.50 port 56301 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:13:07,kali,2739,Accepted password for alice from 10.0.0.7 port 39678 ssh2,10.0.0.7,alice,benign
Sep 18 05:13:12,kali,2816,Failed password for svc_backup from 192.168.100.104 port 52722 ssh2,192.168.100.104,svc_backup,benign
Sep 18 05:14:00,kali,2559,Failed password for svc_backup from 192.168.100.103 port 36222 ssh2,192.168.100.103,svc_backup,benign
Sep 18 05:14:27,kali,2955,Failed password for testuser from 10.0.0.51 port 48219 ssh2,10.0.0.51,testuser,attacker
Sep 18 05:14:29,kali,2641,Failed password for invalid user alice from 10.0.0.4 port 43385 ssh2,10.0.0.4,alice,benign
Sep 18 05:14:29,kali,2827,Connection closed by 10.0.0.50 port 26416 [preauth],,,benign
Sep 18 05:14:54,kali,2973,Failed password for carol from 192.168.100.102 port 43506 ssh2,192.168.100.102,carol,benign
Sep 18 05:15:10,kali,2246,PAM: Authentication failure for alice from 10.0.0.9,10.0.0.9,alice,benign
Sep 18 05:15:14,kali,2918,Failed password for carol from 10.0.0.9 port 38173 ssh2,10.0.0.9,carol,benign
Sep 18 05:15:20,kali,2219,PAM: Authentication failure for testuser from 10.0.0.51,10.0.0.51,testuser,attacker
Sep 18 05:15:53,kali,2796,Failed password for root from 10.0.0.9 port 22841 ssh2,10.0.0.9,root,benign
Sep 18 05:15:57,kali,2890,PAM: Authentication failure for dave from 192.168.100.101,192.168.100.101,dave,benign
Sep 18 05:15:58,kali,2630,Failed password for admin from 10.0.0.51 port 59903 ssh2,10.0.0.51,admin,attacker
Sep 18 05:16:06,kali,2177,PAM: Authentication failure for bob from 10.0.0.7,10.0.0.7,bob,benign
Sep 18 05:16:06,kali,2612,Failed password for svc_backup from 192.168.100.100 port 55628 ssh2,192.168.100.100,svc_backup,benign
Sep 18 05:16:14,kali,2606,Failed password for testuser from 10.0.0.50 port 24100 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:16:15,kali,2253,Failed password for svc_backup from 10.0.0.51 port 30466 ssh2,10.0.0.51,svc_backup,attacker
Sep 18 05:16:19,kali,2762,Failed password for root from 192.168.100.100 port 36889 ssh2,192.168.100.100,root,benign
Sep 18 05:16:30,kali,2502,Failed password for dave from 10.0.0.8 port 58395 ssh2,10.0.0.8,dave,benign
Sep 18 05:17:03,kali,2116,Failed password for carol from 10.0.0.2 port 39135 ssh2,10.0.0.2,carol,benign
Sep 18 05:17:43,kali,2765,PAM: Authentication failure for dave from 192.168.100.100,192.168.100.100,dave,benign
Sep 18 05:17:58,kali,2745,Failed password for testuser from 10.0.0.8 port 42461 ssh2,10.0.0.8,testuser,benign
Sep 18 05:18:50,kali,2454,Connection closed by 10.0.0.9 port 25768 [preauth],,,benign
Sep 18 05:18:52,kali,2734,Failed password for testuser from 10.0.0.50 port 57680 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:19:19,kali,2172,Accepted password for bob from 10.0.0.7 port 29172 ssh2,10.0.0.7,bob,benign
Sep 18 05:19:26,kali,2660,Failed password for invalid user root from 10.0.0.50 port 58049 ssh2,10.0.0.50,root,attacker
Sep 18 05:19:29,kali,2969,Failed password for testuser from 10.0.0.9 port 37919 ssh2,10.0.0.9,testuser,benign
Sep 18 05:19:38,kali,2423,Failed password for svc_backup from 192.168.100.101 port 48969 ssh2,192.168.100.101,svc_backup,benign
Sep 18 05:19:55,kali,2790,Accepted password for carol from 10.0.0.4 port 21609 ssh2,10.0.0.4,carol,benign
Sep 18 05:20:07,kali,2646,PAM: Authentication failure for testuser from 10.0.0.7,10.0.0.7,testuser,benign
Sep 18 05:20:09,kali,2377,Failed password for svc_backup from 192.168.100.104 port 55819 ssh2,192.168.100.104,svc_backup,benign
Sep 18 05:20:31,kali,2922,Failed password for dave from 10.0.0.3 port 58507 ssh2,10.0.0.3,dave,benign
Sep 18 05:20:34,kali,2314,Failed password for svc_backup from 192.168.100.103 port 27694 ssh2,192.168.100.103,svc_backup,benign
Sep 18 05:20:48,kali,2546,Failed password for root from 10.0.0.51 port 50768 ssh2,10.0.0.51,root,attacker
Sep 18 05:21:17,kali,2279,Failed password for testuser from 10.0.0.50 port 32202 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:21:44,kali,2939,Failed password for root from 10.0.0.52 port 54168 ssh2,10.0.0.52,root,attacker
Sep 18 05:22:04,kali,2500,Connection closed by 10.0.0.6 port 25972 [preauth],,,benign
Sep 18 05:22:17,kali,2542,Failed password for bob from 10.0.0.5 port 35804 ssh2,10.0.0.5,bob,benign
Sep 18 05:22:23,kali,2032,Failed password for svc_backup from 10.0.0.50 port 45066 ssh2,10.0.0.50,svc_backup,attacker
Sep 18 05:22:35,kali,2398,Accepted password for carol from 10.0.0.6 port 30394 ssh2,10.0.0.6,carol,benign
Sep 18 05:22:38,kali,2825,Failed password for svc_backup from 10.0.0.4 port 54995 ssh2,10.0.0.4,svc_backup,benign
Sep 18 05:22:45,kali,2259,Failed password for carol from 10.0.0.6 port 23132 ssh2,10.0.0.6,carol,benign
Sep 18 05:22:50,kali,2531,Failed password for bob from 192.168.100.100 port 40875 ssh2,192.168.100.100,bob,benign
Sep 18 05:22:56,kali,2933,Failed password for testuser from 10.0.0.50 port 40018 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:23:51,kali,2666,Failed password for carol from 10.0.0.7 port 25862 ssh2,10.0.0.7,carol,benign
Sep 18 05:24:09,kali,2646,Failed password for invalid user svc_backup from 10.0.0.52 port 33211 ssh2,10.0.0.52,svc_backup,attacker
Sep 18 05:24:13,kali,2490,Failed password for invalid user admin from 10.0.0.51 port 57584 ssh2,10.0.0.51,admin,attacker
Sep 18 05:25:04,kali,2354,Accepted password for bob from 10.0.0.8 port 56591 ssh2,10.0.0.8,bob,benign
Sep 18 05:25:08,kali,2808,Accepted password for root from 10.0.0.7 port 57756 ssh2,10.0.0.7,root,benign
Sep 18 05:25:18,kali,2107,Failed password for alice from 10.0.0.3 port 29284 ssh2,10.0.0.3,alice,benign
Sep 18 05:25:21,kali,2250,Connection closed by 10.0.0.52 port 46613 [preauth],,,benign
Sep 18 05:25:23,kali,2942,Failed password for invalid user alice from 10.0.0.9 port 40593 ssh2,10.0.0.9,alice,benign
Sep 18 05:25:30,kali,2476,Failed password for carol from 10.0.0.6 port 25679 ssh2,10.0.0.6,carol,benign
Sep 18 05:25:48,kali,2139,Failed password for root from 192.168.100.100 port 46813 ssh2,192.168.100.100,root,benign
Sep 18 05:25:49,kali,2352,PAM: Authentication failure for dave from 10.0.0.52,10.0.0.52,dave,attacker
Sep 18 05:26:06,kali,2621,Failed password for testuser from 10.0.0.52 port 38562 ssh2,10.0.0.52,testuser,attacker
Sep 18 05:26:16,kali,2196,Failed password for root from 10.0.0.50 port 55374 ssh2,10.0.0.50,root,attacker
Sep 18 05:26:31,kali,2974,Failed password for root from 10.0.0.52 port 24574 ssh2,10.0.0.52,root,attacker
Sep 18 05:26:36,kali,2793,Accepted password for dave from 10.0.0.3 port 38777 ssh2,10.0.0.3,dave,benign
Sep 18 05:26:41,kali,2238,Failed password for svc_backup from 192.168.100.102 port 48751 ssh2,192.168.100.102,svc_backup,benign
Sep 18 05:26:48,kali,2845,Connection closed by 10.0.0.51 port 26249 [preauth],,,benign
Sep 18 05:27:00,kali,2324,Failed password for testuser from 192.168.100.104 port 27987 ssh2,192.168.100.104,testuser,benign
Sep 18 05:27:06,kali,2630,Failed password for testuser from 10.0.0.2 port 49057 ssh2,10.0.0.2,testuser,benign
Sep 18 05:27:08,kali,2145,Failed password for invalid user dave from 10.0.0.51 port 26101 ssh2,10.0.0.51,dave,attacker
Sep 18 05:27:20,kali,2367,Accepted password for svc_backup from 10.0.0.4 port 46436 ssh2,10.0.0.4,svc_backup,benign
Sep 18 05:27:24,kali,2038,Failed password for invalid user alice from 10.0.0.50 port 33203 ssh2,10.0.0.50,alice,attacker
Sep 18 05:27:36,kali,2204,Failed password for bob from 10.0.0.9 port 49170 ssh2,10.0.0.9,bob,benign
Sep 18 05:27:45,kali,2425,Accepted password for dave from 10.0.0.9 port 30961 ssh2,10.0.0.9,dave,benign
Sep 18 05:28:24,kali,2152,PAM: Authentication failure for testuser from 10.0.0.4,10.0.0.4,testuser,benign
Sep 18 05:28:57,kali,2466,Failed password for invalid user testuser from 10.0.0.52 port 26743 ssh2,10.0.0.52,testuser,attacker
Sep 18 05:28:58,kali,2144,Failed password for admin from 10.0.0.51 port 25814 ssh2,10.0.0.51,admin,attacker
Sep 18 05:29:17,kali,2023,Failed password for bob from 10.0.0.9 port 43127 ssh2,10.0.0.9,bob,benign
Sep 18 05:29:22,kali,2934,Failed password for carol from 10.0.0.52 port 20615 ssh2,10.0.0.52,carol,attacker
Sep 18 05:29:35,kali,2457,Failed password for invalid user testuser from 192.168.100.103 port 46439 ssh2,192.168.100.103,testuser,benign
Sep 18 05:29:44,kali,2754,Failed password for bob from 10.0.0.6 port 36364 ssh2,10.0.0.6,bob,benign
Sep 18 05:30:10,kali,2780,Failed password for carol from 192.168.100.102 port 53270 ssh2,192.168.100.102,carol,benign
Sep 18 05:30:55,kali,2770,Failed password for root from 10.0.0.4 port 20078 ssh2,10.0.0.4,root,benign
Sep 18 05:31:09,kali,2137,PAM: Authentication failure for root from 10.0.0.2,10.0.0.2,root,benign
Sep 18 05:31:10,kali,2461,Accepted password for svc_backup from 10.0.0.6 port 27786 ssh2,10.0.0.6,svc_backup,benign
Sep 18 05:31:15,kali,2661,Failed password for admin from 10.0.0.51 port 38539 ssh2,10.0.0.51,admin,attacker
Sep 18 05:31:24,kali,2406,Failed password for testuser from 10.0.0.50 port 49235 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:31:56,kali,2393,Failed password for testuser from 192.168.100.104 port 49473 ssh2,192.168.100.104,testuser,benign
Sep 18 05:31:58,kali,2646,Failed password for svc_backup from 10.0.0.8 port 22402 ssh2,10.0.0.8,svc_backup,benign
Sep 18 05:32:17,kali,2410,Accepted password for bob from 10.0.0.2 port 45500 ssh2,10.0.0.2,bob,benign
Sep 18 05:32:53,kali,2528,Accepted password for testuser from 10.0.0.4 port 22363 ssh2,10.0.0.4,testuser,benign
Sep 18 05:33:05,kali,2569,Failed password for alice from 10.0.0.3 port 30230 ssh2,10.0.0.3,alice,benign
Sep 18 05:33:08,kali,2118,Failed password for alice from 10.0.0.6 port 20110 ssh2,10.0.0.6,alice,benign
Sep 18 05:33:10,kali,2736,Failed password for admin from 10.0.0.50 port 37235 ssh2,10.0.0.50,admin,attacker
Sep 18 05:33:38,kali,2979,Failed password for root from 192.168.100.104 port 49017 ssh2,192.168.100.104,root,benign
Sep 18 05:33:52,kali,2143,Failed password for admin from 10.0.0.52 port 51686 ssh2,10.0.0.52,admin,attacker
Sep 18 05:33:55,kali,2822,Failed password for testuser from 10.0.0.6 port 53678 ssh2,10.0.0.6,testuser,benign
Sep 18 05:34:23,kali,2178,Failed password for admin from 10.0.0.51 port 32088 ssh2,10.0.0.51,admin,attacker
Sep 18 05:34:29,kali,2415,Failed password for svc_backup from 10.0.0.9 port 59597 ssh2,10.0.0.9,svc_backup,benign
Sep 18 05:34:51,kali,2015,Accepted password for alice from 10.0.0.3 port 56018 ssh2,10.0.0.3,alice,benign
Sep 18 05:35:24,kali,2007,Failed password for invalid user testuser from 10.0.0.51 port 47923 ssh2,10.0.0.51,testuser,attacker
Sep 18 05:35:27,kali,2947,Connection closed by 10.0.0.52 port 32912 [preauth],,,benign
Sep 18 05:35:49,kali,2226,Failed password for admin from 10.0.0.52 port 47997 ssh2,10.0.0.52,admin,attacker
Sep 18 05:35:49,kali,2496,Failed password for testuser from 10.0.0.50 port 42010 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:36:10,kali,2389,Failed password for dave from 192.168.100.101 port 23947 ssh2,192.168.100.101,dave,benign
Sep 18 05:36:10,kali,2800,Failed password for root from 10.0.0.4 port 26566 ssh2,10.0.0.4,root,benign
Sep 18 05:36:19,kali,2704,Accepted password for dave from 10.0.0.3 port 36290 ssh2,10.0.0.3,dave,benign
Sep 18 05:36:20,kali,2996,Failed password for invalid user bob from 10.0.0.6 port 52529 ssh2,10.0.0.6,bob,benign
Sep 18 05:36:25,kali,2655,Failed password for admin from 10.0.0.51 port 48957 ssh2,10.0.0.51,admin,attacker
Sep 18 05:36:33,kali,2783,PAM: Authentication failure for carol from 10.0.0.5,10.0.0.5,carol,benign
Sep 18 05:36:39,kali,2505,Connection closed by 10.0.0.4 port 53044 [preauth],,,benign
Sep 18 05:36:44,kali,2611,Failed password for admin from 10.0.0.50 port 39809 ssh2,10.0.0.50,admin,attacker
Sep 18 05:37:06,kali,2932,Failed password for svc_backup from 10.0.0.8 port 30116 ssh2,10.0.0.8,svc_backup,benign
Sep 18 05:37:10,kali,2672,Failed password for root from 10.0.0.4 port 47209 ssh2,10.0.0.4,root,benign
Sep 18 05:37:11,kali,2881,Failed password for testuser from 10.0.0.52 port 42056 ssh2,10.0.0.52,testuser,attacker
Sep 18 05:37:15,kali,2038,Accepted password for root from 10.0.0.4 port 44688 ssh2,10.0.0.4,root,benign
Sep 18 05:37:36,kali,2433,Failed password for root from 10.0.0.51 port 49957 ssh2,10.0.0.51,root,attacker
Sep 18 05:38:09,kali,2305,Failed password for bob from 10.0.0.4 port 42457 ssh2,10.0.0.4,bob,benign
Sep 18 05:38:21,kali,2301,Failed password for svc_backup from 10.0.0.3 port 56132 ssh2,10.0.0.3,svc_backup,benign
Sep 18 05:39:30,kali,2638,Failed password for alice from 192.168.100.102 port 21293 ssh2,192.168.100.102,alice,benign
Sep 18 05:39:36,kali,2008,Accepted password for svc_backup from 10.0.0.9 port 51265 ssh2,10.0.0.9,svc_backup,benign
Sep 18 05:39:44,kali,2741,Connection closed by 10.0.0.2 port 37593 [preauth],,,benign
Sep 18 05:39:51,kali,2016,Failed password for bob from 192.168.100.103 port 20102 ssh2,192.168.100.103,bob,benign
Sep 18 05:39:57,kali,2334,Failed password for testuser from 192.168.100.102 port 40327 ssh2,192.168.100.102,testuser,benign
Sep 18 05:40:17,kali,2630,Failed password for admin from 10.0.0.50 port 30182 ssh2,10.0.0.50,admin,attacker
Sep 18 05:40:33,kali,2201,Failed password for invalid user testuser from 10.0.0.3 port 21220 ssh2,10.0.0.3,testuser,benign
Sep 18 05:40:44,kali,2181,Failed password for testuser from 192.168.100.103 port 48506 ssh2,192.168.100.103,testuser,benign
Sep 18 05:40:46,kali,2053,PAM: Authentication failure for bob from 192.168.100.100,192.168.100.100,bob,benign
Sep 18 05:40:56,kali,2505,Failed password for testuser from 10.0.0.8 port 36408 ssh2,10.0.0.8,testuser,benign
Sep 18 05:41:57,kali,2418,Failed password for root from 10.0.0.52 port 27722 ssh2,10.0.0.52,root,attacker
Sep 18 05:42:11,kali,2230,Failed password for invalid user alice from 10.0.0.4 port 40159 ssh2,10.0.0.4,alice,benign
Sep 18 05:42:43,kali,2500,Failed password for alice from 192.168.100.102 port 24871 ssh2,192.168.100.102,alice,benign
Sep 18 05:43:02,kali,2534,Failed password for admin from 10.0.0.50 port 46818 ssh2,10.0.0.50,admin,attacker
Sep 18 05:43:27,kali,2934,Failed password for svc_backup from 192.168.100.102 port 36217 ssh2,192.168.100.102,svc_backup,benign
Sep 18 05:43:42,kali,2255,Failed password for invalid user root from 10.0.0.50 port 34567 ssh2,10.0.0.50,root,attacker
Sep 18 05:43:42,kali,2366,Failed password for bob from 192.168.100.100 port 54118 ssh2,192.168.100.100,bob,benign
Sep 18 05:44:04,kali,2157,Failed password for invalid user root from 10.0.0.52 port 24369 ssh2,10.0.0.52,root,attacker
Sep 18 05:44:06,kali,2266,Failed password for testuser from 10.0.0.9 port 43974 ssh2,10.0.0.9,testuser,benign
Sep 18 05:44:37,kali,2543,Failed password for carol from 192.168.100.100 port 49736 ssh2,192.168.100.100,carol,benign
Sep 18 05:44:54,kali,2164,Failed password for testuser from 10.0.0.51 port 49758 ssh2,10.0.0.51,testuser,attacker
Sep 18 05:45:00,kali,2495,Failed password for svc_backup from 10.0.0.51 port 27804 ssh2,10.0.0.51,svc_backup,attacker
Sep 18 05:45:05,kali,2776,Failed password for dave from 192.168.100.103 port 21130 ssh2,192.168.100.103,dave,benign
Sep 18 05:45:16,kali,2507,Failed password for testuser from 10.0.0.52 port 40888 ssh2,10.0.0.52,testuser,attacker
Sep 18 05:45:40,kali,2374,Failed password for root from 10.0.0.6 port 44155 ssh2,10.0.0.6,root,benign
Sep 18 05:45:41,kali,2255,PAM: Authentication failure for dave from 10.0.0.5,10.0.0.5,dave,benign
Sep 18 05:46:38,kali,2009,Failed password for bob from 192.168.100.103 port 44196 ssh2,192.168.100.103,bob,benign
Sep 18 05:46:45,kali,2843,Accepted password for alice from 10.0.0.2 port 42675 ssh2,10.0.0.2,alice,benign
Sep 18 05:46:47,kali,2662,Failed password for invalid user alice from 10.0.0.52 port 38119 ssh2,10.0.0.52,alice,attacker
Sep 18 05:46:50,kali,2575,Failed password for svc_backup from 10.0.0.51 port 23371 ssh2,10.0.0.51,svc_backup,attacker
Sep 18 05:46:56,kali,2710,Connection closed by 10.0.0.51 port 43384 [preauth],,,benign
Sep 18 05:47:11,kali,2306,Failed password for root from 10.0.0.51 port 58253 ssh2,10.0.0.51,root,attacker
Sep 18 05:47:16,kali,2660,Accepted password for svc_backup from 10.0.0.8 port 41731 ssh2,10.0.0.8,svc_backup,benign
Sep 18 05:47:21,kali,2673,Failed password for alice from 10.0.0.7 port 58471 ssh2,10.0.0.7,alice,benign
Sep 18 05:47:35,kali,2678,Failed password for svc_backup from 10.0.0.4 port 23295 ssh2,10.0.0.4,svc_backup,benign
Sep 18 05:47:46,kali,2229,PAM: Authentication failure for root from 10.0.0.52,10.0.0.52,root,attacker
Sep 18 05:48:22,kali,2033,Failed password for carol from 10.0.0.7 port 25038 ssh2,10.0.0.7,carol,benign
Sep 18 05:48:24,kali,2969,Failed password for svc_backup from 10.0.0.3 port 28241 ssh2,10.0.0.3,svc_backup,benign
Sep 18 05:48:50,kali,2694,Failed password for carol from 192.168.100.104 port 28562 ssh2,192.168.100.104,carol,benign
Sep 18 05:49:02,kali,2252,Failed password for testuser from 10.0.0.50 port 33386 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:49:09,kali,2359,Failed password for carol from 10.0.0.4 port 39178 ssh2,10.0.0.4,carol,benign
Sep 18 05:49:15,kali,2409,Failed password for testuser from 10.0.0.50 port 31331 ssh2,10.0.0.50,testuser,attacker
Sep 18 05:49:32,kali,2693,PAM: Authentication failure for alice from 10.0.0.6,10.0.0.6,alice,benign
Sep 18 05:49:35,kali,2667,Failed password for bob from 192.168.100.100 port 49525 ssh2,192.168.100.100,bob,benign
Sep 18 05:49:41,kali,2835,Failed password for testuser from 10.0.0.5 port 51177 ssh2,10.0.0.5,testuser,benign
Sep 18 05:49:54,kali,2400,Connection closed by 10.0.0.51 port 22122 [preauth],,,benign
Sep 18 05:50:04,kali,2692,Failed password for svc_backup from 10.0.0.8 port 29599 ssh2,10.0.0.8,svc_backup,benign
Sep 18 05:50:11,kali,2690,Accepted password for testuser from 10.0.0.5 port 53346 ssh2,10.0.0.5,testuser,benign
Sep 18 05:50:12,kali,2140,Failed password for carol from 192.168.100.102 port 27434 ssh2,192.168.100.102,carol,benign
Sep 18 05:50:14,kali,2291,Failed password for alice from 10.0.0.4 port 51308 ssh2,10.0.0.4,alice,benign
Sep 18 05:50:28,kali,2075,Failed password for dave from 10.0.0.50 port 42578 ssh2,10.0.0.50,dave,attacker
Sep 18 05:50:41,kali,2866,PAM: Authentication failure for carol from 192.168.100.101,192.168.100.101,carol,benign
Sep 18 05:50:49,kali,2484,Failed password for invalid user bob from 10.0.0.8 port 48249 ssh2,10.0.0.8,bob,benign
Sep 18 05:50:50,kali,2041,Accepted password for dave from 10.0.0.4 port 54010 ssh2,10.0.0.4,dave,benign
Sep 18 05:50:50,kali,2782,Failed password for alice from 192.168.100.104 port 48423 ssh2,192.168.100.104,alice,benign
Sep 18 05:51:08,kali,2104,Accepted password for carol from 10.0.0.4 port 41363 ssh2,10.0.0.4,carol,benign
Sep 18 05:51:17,kali,2133,Failed password for testuser from 10.0.0.7 port 23010 ssh2,10.0.0.7,testuser,benign
Sep 18 05:51:51,kali,2621,Accepted password for dave from 10.0.0.9 port 48977 ssh2,10.0.0.9,dave,benign
Sep 18 05:52:29,kali,2600,Failed password for alice from 10.0.0.2 port 49060 ssh2,10.0.0.2,alice,benign
Sep 18 05:52:32,kali,2565,Failed password for root from 10.0.0.51 port 33767 ssh2,10.0.0.51,root,attacker
Sep 18 05:52:32,kali,2740,Failed password for invalid user admin from 10.0.0.51 port 27747 ssh2,10.0.0.51,admin,attacker
Sep 18 05:52:49,kali,2491,Failed password for svc_backup from 192.168.100.101 port 29684 ssh2,192.168.100.101,svc_backup,benign
Sep 18 05:52:58,kali,2968,Accepted password for dave from 10.0.0.8 port 20386 ssh2,10.0.0.8,dave,benign
Sep 18 05:53:08,kali,2111,Failed password for invalid user carol from 10.0.0.51 port 43480 ssh2,10.0.0.51,carol,attacker
Sep 18 05:53:36,kali,2221,Connection closed by 10.0.0.5 port 41532 [preauth],,,benign
Sep 18 05:53:51,kali,2760,Accepted password for testuser from 10.0.0.8 port 26489 ssh2,10.0.0.8,testuser,benign
Sep 18 05:54:45,kali,2070,Failed password for alice from 10.0.0.3 port 53053 ssh2,10.0.0.3,alice,benign
Sep 18 05:55:12,kali,2558,Failed password for testuser from 10.0.0.2 port 33739 ssh2,10.0.0.2,testuser,benign
Sep 18 05:55:14,kali,2164,Failed password for invalid user bob from 192.168.100.101 port 36925 ssh2,192.168.100.101,bob,benign
Sep 18 05:55:26,kali,2498,Failed password for invalid user root from 10.0.0.50 port 39753 ssh2,10.0.0.50,root,attacker
Sep 18 05:55:38,kali,2481,Failed password for invalid user carol from 10.0.0.52 port 35297 ssh2,10.0.0.52,carol,attacker
